Date,Open,High,Low,Close,Volume,Adj Close
2/16/2017,78,78.1,76.75,77.5,3137000,76.428
2/15/2017,78.2,78.2,77.65,78.05,2765000,76.97
2/14/2017,78.05,78.1,77.5,78.1,1887300,77.02
2/13/2017,78.5,78.5,77.2,77.65,2391300,76.576
2/10/2017,78,78.1,77.3,77.65,3798600,76.576
2/9/2017,78.5,78.5,77.5,78.1,2691200,77.02
2/8/2017,77.95,78.1,77.15,78,2918100,76.921
2/7/2017,77.15,77.85,76.65,77.85,2945200,76.773
2/6/2017,76.5,77,76,76.95,3095000,75.886
2/3/2017,75.8,76.15,75.65,75.95,1545800,74.899
2/2/2017,75.55,76.2,75.55,75.8,1452800,74.751
2/1/2017,76.5,76.5,75.5,76.2,2445900,75.146
1/31/2017,75.85,75.85,75.85,75.85,0,74.801
1/30/2017,75.85,75.85,75.85,75.85,0,74.801
1/27/2017,75.9,76,75.35,75.85,1376600,74.801
1/26/2017,75.8,76.1,75.2,75.6,1833900,74.554
1/25/2017,75.65,75.7,75.25,75.65,1559200,74.604
1/24/2017,74.7,75.5,74.7,75.35,1633300,74.308
1/23/2017,75,75.4,74.6,74.9,2044900,73.864
1/20/2017,74.4,75.25,74.4,74.9,2027900,73.864
1/19/2017,74.8,75.3,74.5,74.9,2737700,73.864
1/18/2017,75.3,76.1,75.2,75.8,3471300,74.751
1/17/2017,75.7,75.7,75.05,75.6,872800,74.554
1/16/2017,75.6,75.6,74.85,75.5,1243500,74.456
1/13/2017,74.95,75.45,74.9,75.3,1708300,74.258
1/12/2017,75.05,75.4,74.4,74.85,2175200,73.815
1/11/2017,75.7,75.7,74.35,75.5,3246400,74.456
1/10/2017,74.05,75.5,73.9,75.5,3909800,74.456
1/9/2017,73.6,73.8,73.1,73.75,1023000,72.73
1/6/2017,73.9,73.9,73,73.5,2085200,72.483
1/5/2017,74.2,74.2,72.95,73.65,2843700,72.631
1/4/2017,73.3,73.45,72.1,73,2804700,71.99
1/3/2017,72.3,72.85,71.85,72.55,2061700,71.546
1/2/2017,71.25,71.25,71.25,71.25,0,70.264
12/30/2016,70.9,72.5,70.9,71.25,3289100,70.264
12/29/2016,71.2,71.6,70.8,71.05,2747500,70.067
12/28/2016,71.2,71.55,71,71.2,2652200,70.215
12/27/2016,71.6,71.6,71.6,71.6,0,70.61
12/26/2016,71.6,71.6,71.6,71.6,0,70.61
12/23/2016,71.5,72.2,71.5,71.6,1944600,70.61
12/22/2016,72.4,72.75,71.6,72.15,2252600,71.152
12/21/2016,74.85,74.85,72.4,72.4,2779000,71.399
12/20/2016,72,72.9,71.95,72.5,2852700,71.497
12/19/2016,72.3,72.6,72,72,2121100,71.004
12/16/2016,72.85,73.15,72.3,72.65,5071800,71.645
12/15/2016,73.05,73.55,72.65,73.1,4723900,72.089
12/14/2016,74.1,74.3,73.35,73.6,3806700,72.582
12/13/2016,73.9,74.1,73.25,73.45,2773900,72.434
12/12/2016,74.25,74.4,73.25,73.75,3373700,72.73
12/9/2016,74.8,75.25,74.25,74.45,2963700,73.42
12/8/2016,74.5,74.75,74.05,74.35,2366700,73.322
12/7/2016,74.6,74.65,73.8,73.9,2277700,72.878
12/6/2016,74.8,74.8,73.8,74.45,3153400,73.42
12/5/2016,73.5,74.2,73.1,74.2,1795600,73.174
12/2/2016,74.35,74.55,73.5,73.6,5371900,72.582
12/1/2016,76.15,76.15,75.15,75.3,2903800,73.696
11/30/2016,76.4,76.4,75.6,75.85,4561300,74.235
11/29/2016,75.7,76.3,75.45,76.25,3841500,74.626
11/28/2016,74.65,75.45,74.6,75,3050500,73.403
11/25/2016,74.45,74.45,74.05,74.3,1434600,72.718
11/24/2016,74.2,74.3,73.9,74.05,1401800,72.473
11/23/2016,74.45,75,74.15,74.55,3155800,72.962
11/22/2016,73.35,74.4,73.35,74.05,3841700,72.473
11/21/2016,73.45,74.15,73.45,73.45,2678400,71.886
11/18/2016,73.5,74.05,73.05,73.7,3669200,72.13
11/17/2016,73.4,74.45,73.4,74,3834100,72.424
11/16/2016,75,75.05,73.6,73.6,5424100,72.033
11/15/2016,74.4,75.45,74.4,74.85,3097900,73.256
11/14/2016,75.7,76,74.5,74.85,4899400,73.256
11/11/2016,77.75,78.2,76,76,8721900,74.381
11/10/2016,78.2,78.5,77.65,78.4,4757200,76.73
11/9/2016,79.35,79.35,77.5,78.1,4982900,76.437
11/8/2016,79.65,79.65,79.1,79.2,964800,77.513
11/7/2016,78.8,79.4,78.35,79.1,1649000,77.415
11/4/2016,78.9,78.9,78.2,78.2,1703600,76.535
11/3/2016,78.8,79.4,78.35,78.35,1886500,76.681
11/2/2016,79.45,79.75,78.9,78.9,1549300,77.22
11/1/2016,78.6,80.2,78.6,80.15,4253500,78.443
10/31/2016,77.85,78.9,77.5,78.9,3199000,77.22
10/28/2016,78.3,78.4,77.45,77.9,2908200,76.241
10/27/2016,78.6,78.7,78,78.25,1542700,76.583
10/26/2016,78.55,78.9,78.45,78.6,1577700,76.926
10/25/2016,79.8,79.8,78.7,78.7,2172800,77.024
10/24/2016,78.9,79.7,78.2,79.7,3779700,78.003
10/21/2016,78.2,78.2,78.2,78.2,0,76.535
10/20/2016,78,78.25,77.75,78.2,1737000,76.535
10/19/2016,77.55,78,77.35,77.7,1821500,76.045
10/18/2016,77.25,77.8,77.2,77.5,1609500,75.849
10/17/2016,77.7,77.7,76.8,77.35,1963400,75.703
10/14/2016,77.05,77.5,76.6,77.45,2524900,75.801
10/13/2016,77.4,77.8,76.5,76.5,5146100,74.871
10/12/2016,77.2,78,77.2,77.8,2487700,76.143
10/11/2016,78.3,79.05,77.35,77.35,4405900,75.703
10/10/2016,78.5,78.5,78.5,78.5,0,76.828
10/7/2016,78.55,78.95,78.5,78.5,2594700,76.828
10/6/2016,79.1,79.5,78.7,78.7,2865100,77.024
10/5/2016,79.55,79.9,79.05,79.1,2530300,77.415
10/4/2016,79.95,80.3,79.5,79.55,2590600,77.856
10/3/2016,80.4,80.75,80.15,80.3,2298400,78.59
9/30/2016,79.85,80.15,79.5,80.15,4817200,78.443
9/29/2016,80.75,80.75,80,80.15,1587400,78.443
9/28/2016,80.05,80.3,79.6,80.3,1229900,78.59
9/27/2016,79.5,80.25,79.5,80.25,2288200,78.541
9/26/2016,80,80.4,79.5,79.5,2025100,77.807
9/23/2016,80.75,80.75,79.6,80.25,3358800,78.541
9/22/2016,80.35,80.7,79.9,80.6,2130400,78.883
9/21/2016,79.9,80.2,79.7,79.85,1779500,78.149
9/20/2016,79.8,80.45,79.35,80.2,2946300,78.492
9/19/2016,80.45,80.45,78.95,79.6,3503400,77.905
9/16/2016,78.7,78.7,78.7,78.7,0,77.024
9/15/2016,78.5,79.1,78.5,78.7,3195000,77.024
9/14/2016,78.45,79.2,78.4,78.45,3208500,76.779
9/13/2016,79.35,79.85,78.45,78.45,3033300,76.779
9/12/2016,80.2,80.5,79.3,79.3,4670100,77.611
9/9/2016,80.6,81,80.3,81,2894800,79.275
9/8/2016,80.4,80.7,80,80.65,2554900,78.932
9/7/2016,80.35,80.5,79.8,80.2,2484400,78.492
9/6/2016,80,80.5,79.5,79.5,1490500,77.807
9/5/2016,80.7,80.7,80.05,80.15,1777700,78.443
9/2/2016,79.65,80.25,79.2,80,2681200,78.296
9/1/2016,79.5,80.6,79.5,79.9,2472700,77.64
8/31/2016,80.25,80.6,79.55,79.55,2156000,77.3
8/30/2016,79.95,80.7,79.85,80.1,2935500,77.835
8/29/2016,80.95,80.95,79.4,79.55,2420300,77.3
8/26/2016,80.85,81.2,80.4,81,3449100,78.709
8/25/2016,79.35,80.45,79.35,80.35,2753200,78.078
8/24/2016,80,80,79.25,79.25,1838500,77.009
8/23/2016,79.3,80,79.15,79.85,2080200,77.592
8/22/2016,79.4,79.7,78.6,79.15,2009300,76.912
8/19/2016,79.55,79.7,79.15,79.7,2141600,77.446
8/18/2016,78.85,80.45,78.85,79.35,3168300,77.106
8/17/2016,79.75,80.45,79.65,79.65,1910200,77.398
8/16/2016,80.8,80.85,79.8,80,2216000,77.738
8/15/2016,80.55,81,80.25,80.45,2168500,78.175
8/12/2016,81.25,81.3,80.4,80.8,2632200,78.515
8/11/2016,80.3,80.9,80.05,80.5,3024400,78.224
8/10/2016,80.4,80.8,79.7,80,2230700,77.738
8/9/2016,81.3,81.3,79.75,80.15,2330800,77.883
8/8/2016,80,80.85,79.8,80.7,3021300,78.418
8/5/2016,79.1,80,78.7,79.7,2834500,77.446
8/4/2016,79,79.4,78.55,78.55,2340400,76.329
8/3/2016,80.8,81,78.5,79,7916900,76.766
8/2/2016,82,82,82,82,0,79.681
8/1/2016,80.8,82.1,80.55,82,3418400,79.681
7/29/2016,80.9,81.75,80.05,80.8,5068700,78.515
7/28/2016,81.7,82.2,81.2,81.75,3705400,79.438
7/27/2016,84.2,84.35,80.8,82.2,5279800,79.875
7/26/2016,84,84.15,83,83.9,4454100,81.527
7/25/2016,82.75,83,81.95,83,2985100,80.653
7/22/2016,80.6,82,80.4,81.95,3109600,79.632
7/21/2016,81.1,81.2,80.6,81,2986900,78.709
7/20/2016,81.35,81.45,80.9,81.2,2840500,78.904
7/19/2016,80.3,81,80.3,81,2161200,78.709
7/18/2016,80.4,80.95,80.25,80.4,2241000,78.126
7/15/2016,79.7,80.65,79.45,80.45,3226700,78.175
7/14/2016,79.45,80.25,79.05,80,3184000,77.738
7/13/2016,79.9,79.9,78.65,79.2,3948300,76.96
7/12/2016,79.7,79.85,79.15,79.65,3337000,77.398
7/11/2016,79.45,79.9,79.1,79.35,3079500,77.106
7/8/2016,80,80,78.8,78.9,2801600,76.669
7/7/2016,79.95,79.95,79.35,79.75,1916000,77.495
7/6/2016,80,80,78.7,79.8,4733900,77.543
7/5/2016,78.8,79.5,78.35,78.95,2918100,76.717
7/4/2016,79.75,80,78.5,79.65,4709800,77.398
7/1/2016,79,79,79,79,0,76.766
6/30/2016,79.95,79.95,78.05,79,7137500,76.766
6/29/2016,77,79.3,76.95,79.25,6239600,77.009
6/28/2016,75.45,76.65,75.35,76.5,4052300,74.337
6/27/2016,75.4,76.4,74.95,75.85,3012700,73.705
6/24/2016,75.6,77,74.05,76.1,6723700,73.948
6/23/2016,76.6,76.6,75.6,75.95,1967100,73.802
6/22/2016,76.6,76.65,75.95,76.3,3170000,74.142
6/21/2016,76.65,76.7,76,76.2,2372300,74.045
6/20/2016,75.9,76.4,74.95,76,3461400,73.851
6/17/2016,75.55,76,74.85,74.9,4179900,72.782
6/16/2016,77,77,75.25,75.45,3830600,73.316
6/15/2016,74.35,76.9,74.3,76.4,4473300,74.239
6/14/2016,75,76.5,74.9,75.1,3993200,72.976
6/13/2016,75.8,76.05,75,75.15,3944800,73.025
6/10/2016,77,77,76.25,76.6,3874600,74.434
6/9/2016,76.55,76.55,76.55,76.55,0,74.385
6/8/2016,76.35,76.7,76,76.55,7384600,74.385
6/7/2016,74.35,75.35,74.35,75.3,4051900,73.171
6/6/2016,74.2,74.5,73.4,74.35,2705000,72.247
6/3/2016,73.7,74.2,73.4,73.8,4680000,71.713
6/2/2016,72.05,73.35,72,73.35,3327700,71.276
6/1/2016,72.25,72.55,71.55,71.95,6867600,69.915
5/31/2016,72.55,73.9,72.55,73.3,21014400,70.673
5/30/2016,73.2,73.35,72.25,72.75,2771300,70.143
5/27/2016,72.85,73.15,72.05,73.1,2953900,70.48
5/26/2016,72.3,72.8,71.75,72.7,3086900,70.095
5/25/2016,72.45,72.75,71.95,72.6,3918600,69.998
5/24/2016,71.9,71.9,71.2,71.65,3394800,69.082
5/23/2016,72.2,72.2,71.25,71.3,1700900,68.745
5/20/2016,71.4,72.5,70.75,71.6,3006400,69.034
5/19/2016,71.95,71.95,70.8,70.9,2747600,68.359
5/18/2016,71.25,71.4,70.45,71.1,3828300,68.552
5/17/2016,70.7,71.35,70.15,71.25,4208000,68.697
5/16/2016,70.55,70.6,69.65,70.1,2669200,67.588
5/13/2016,71.85,72.1,70,70,7651400,67.491
5/12/2016,73.25,73.25,72.05,72.3,3410900,69.709
5/11/2016,73.5,73.5,72.5,73,3229600,70.384
5/10/2016,72.4,73.75,72.3,73.7,3825700,71.059
5/9/2016,72.6,73.15,72.1,72.85,2536000,70.239
5/6/2016,72.55,72.6,71.85,72.25,3415200,69.661
5/5/2016,71.95,72.3,71.6,72.15,1853100,69.564
5/4/2016,72.45,72.5,71.7,71.95,2080000,69.372
5/3/2016,72.3,73.3,71.5,72.7,5314200,70.095
5/2/2016,71.75,71.75,71.75,71.75,0,69.179
4/29/2016,72.7,72.85,71.45,71.75,3773700,69.179
4/28/2016,72.65,73.5,72,73.1,4022200,70.48
4/27/2016,72.45,72.85,71.9,72.1,1816000,69.516
4/26/2016,73.25,73.25,72,72.7,2258000,70.095
4/25/2016,72.15,73,72.15,72.9,2015400,70.288
4/22/2016,72.5,72.8,72.15,72.5,2579900,69.902
4/21/2016,73,73,72.1,72.4,2274200,69.805
4/20/2016,73,73,72.25,72.65,3402800,70.047
4/19/2016,72.8,73,72.15,72.95,2327200,70.336
4/18/2016,72.1,72.4,71.65,71.9,1797300,69.323
4/15/2016,72.15,72.45,71.4,72.1,2803000,69.516
4/14/2016,71.55,72,71.15,72,3338900,69.42
4/13/2016,71.5,71.5,70.8,71.3,4247800,68.745
4/12/2016,70,71,70,70.95,2896500,68.407
4/11/2016,70.4,70.45,69.85,70.1,2228200,67.588
4/8/2016,70.2,70.55,69.55,70.5,3558300,67.974
4/7/2016,70,70.2,69.65,70.1,3482200,67.588
4/6/2016,68.75,70,68.75,69.95,3555200,67.443
4/5/2016,69.8,70.05,68.8,68.85,3064700,66.383
4/4/2016,70.25,70.25,70.25,70.25,0,67.733
4/1/2016,70.5,70.5,70.1,70.25,2243900,67.733
3/31/2016,70.2,70.35,69.95,70.15,4048500,67.636
3/30/2016,69.8,70,69.5,70,4362900,67.491
3/29/2016,69.5,69.5,68.85,69.35,1982000,66.865
3/28/2016,69.1,69.1,69.1,69.1,0,66.624
3/25/2016,69.1,69.1,69.1,69.1,0,66.624
3/24/2016,69.4,69.4,68.95,69.1,1481900,66.624
3/23/2016,69.5,69.5,69.05,69.2,2393000,66.72
3/22/2016,68.8,69.3,68.8,69.1,2353700,66.624
3/21/2016,69.3,69.4,68.7,69.15,2386800,66.672
3/18/2016,69.5,69.5,68.6,69.45,4893700,66.961
3/17/2016,69.5,69.5,68.55,69.3,3607500,66.817
3/16/2016,69,69.15,68.5,68.85,2514900,66.383
3/15/2016,69,69,68.45,68.95,3507600,66.479
3/14/2016,68.85,68.85,68.15,68.6,3174800,66.142
3/11/2016,67.8,68.35,67.6,68.15,2888000,65.708
3/10/2016,69.55,69.8,68.75,69.15,1876200,65.66
3/9/2016,68.95,69.5,68.9,69.45,3249800,65.944
3/8/2016,69.5,69.5,69.15,69.35,2388900,65.849
3/7/2016,69.3,69.4,69,69.35,3159500,65.849
3/4/2016,69.4,69.45,68.75,69.4,2351400,65.897
3/3/2016,69.4,69.45,68.55,69.2,3828100,65.707
3/2/2016,68.9,69.5,68.75,69.05,5414800,65.565
3/1/2016,68.45,68.75,68,68.65,3238700,65.185
2/29/2016,68.5,68.5,67.75,67.8,4165100,64.378
2/26/2016,68,68.5,67.75,68.45,4889100,64.995
2/25/2016,67.5,67.9,67.1,67.4,3537800,63.998
2/24/2016,67.65,68.3,67.35,68.25,3794100,64.805
2/23/2016,67.3,67.8,67.25,67.6,2156100,64.188
2/22/2016,67.1,67.8,66.95,67.8,2633700,64.378
2/19/2016,66.9,67,66.7,66.95,1672900,63.571
2/18/2016,66.8,66.9,66.55,66.8,2482300,63.428
2/17/2016,66.25,66.75,66.2,66.6,2850200,63.238
2/16/2016,66.65,66.75,66.2,66.7,3207200,63.333
2/15/2016,66.7,66.85,66.2,66.8,4401800,63.428
2/12/2016,65.75,66.6,65.6,66.25,4740900,62.906
2/11/2016,65.8,66.3,65.7,66,4044400,62.669
2/10/2016,66.3,66.3,66.3,66.3,0,62.953
2/9/2016,66.3,66.3,66.3,66.3,0,62.953
2/8/2016,66.3,66.3,66.3,66.3,0,62.953
2/5/2016,66.4,66.6,65.8,66.3,3456600,62.953
2/4/2016,66.2,66.75,65.85,66,3065800,62.669
2/3/2016,65.75,66.15,65.5,66.05,3112300,62.716
2/2/2016,65.35,66.05,65.3,66,3062700,62.669
2/1/2016,65.3,65.45,65.05,65.3,3486800,62.004
1/29/2016,62.85,65.2,62.85,65.1,5264000,61.814
1/28/2016,63.1,63.3,62.65,63.15,2314900,59.962
1/27/2016,63.4,63.4,62.7,62.8,2133200,59.63
1/26/2016,63,63.35,62.8,62.85,2255700,59.678
1/25/2016,63.5,63.7,63.05,63.15,2339800,59.962
1/22/2016,62.95,63.7,62.55,63.2,3745700,60.01
1/21/2016,62.5,63.6,62.35,62.45,3817300,59.298
1/20/2016,63.95,63.95,62.45,62.5,4286900,59.345
1/19/2016,63.5,63.5,62.7,63.3,1982000,60.105
1/18/2016,62.95,63.45,62.8,62.9,2406600,59.725
1/15/2016,62.8,63.45,62.8,63.35,1915200,60.152
1/14/2016,62.9,63.4,62.85,63.1,3242900,59.915
1/13/2016,63.6,63.75,62.45,63.35,2632100,60.152
1/12/2016,63.45,63.65,62.75,62.8,2345500,59.63
1/11/2016,64.2,64.2,62.6,62.75,3890500,59.583
1/8/2016,64.05,64.75,63.9,63.9,3072700,60.675
1/7/2016,65.15,65.2,64.05,64.2,3989000,60.959
1/6/2016,64.9,65.1,64.55,64.7,1580700,61.434
1/5/2016,64.35,65.15,64.35,65.1,2378600,61.814
1/4/2016,65.45,65.8,64.5,64.8,3035200,61.529
1/1/2016,65.85,65.85,65.85,65.85,0,62.526
12/31/2015,65.45,66,65.45,65.85,1229600,62.526
12/30/2015,65.45,65.8,65.4,65.75,1908200,62.431
12/29/2015,64.7,65.4,64.7,65.25,1250100,61.956
12/28/2015,65.2,65.4,64.65,64.9,1164400,61.624
12/25/2015,65.3,65.3,65.3,65.3,0,62.004
12/24/2015,65.4,65.5,65.15,65.3,1205800,62.004
12/23/2015,65,65.3,64.85,65.05,1215200,61.767
12/22/2015,64.9,65,64.55,64.85,1638500,61.577
12/21/2015,64.65,65.1,64.3,64.4,2010300,61.149
12/18/2015,64.85,65.4,64.7,64.75,2960000,61.482
12/17/2015,64.8,65.45,64.4,65.35,2667000,62.051
12/16/2015,64.4,64.65,64.1,64.15,3723500,60.912
12/15/2015,64.15,64.6,64.15,64.4,2619400,61.149
12/14/2015,64.6,64.9,64.05,64.6,2412300,61.339
12/11/2015,65.05,65.4,64.7,64.8,2503200,61.529
12/10/2015,64.8,65,64.65,64.75,2453900,61.482
12/9/2015,64.55,64.95,64.25,64.3,1841500,61.054
12/8/2015,64.9,65,64.35,64.6,3510600,61.339
12/7/2015,65.2,65.4,64.85,65.2,1422000,61.909
12/4/2015,64.85,65.2,64.7,64.95,2693600,61.672
12/3/2015,65,65.4,64.85,65,1698700,61.719
12/2/2015,65.5,66,65.15,65.2,3646900,61.909
12/1/2015,65.1,66.1,65.1,66,3306800,62.146
11/30/2015,65.4,65.75,64.7,64.8,8042400,61.016
11/27/2015,66.4,66.4,65.35,65.4,3606700,61.581
11/26/2015,66.5,66.7,66,66.05,1849100,62.193
11/25/2015,66.15,66.4,65.8,66,2378600,62.146
11/24/2015,66.3,66.65,66.25,66.4,1500500,62.523
11/23/2015,66.5,66.8,66.3,66.75,1948100,62.853
11/20/2015,66.45,66.7,65.9,66.65,1843200,62.758
11/19/2015,65.7,66.4,65.7,66.35,1740500,62.476
11/18/2015,66.45,66.55,65.55,65.65,2669500,61.817
11/17/2015,65.8,66.5,65.7,66.45,10287000,62.57
11/16/2015,65.45,65.65,65.1,65.5,5477500,61.676
11/13/2015,66.15,66.4,65.5,65.7,2962400,61.864
11/12/2015,66.3,66.8,65.9,66.8,2318800,62.9
11/11/2015,65.65,66.25,65.15,65.95,1845800,62.099
11/10/2015,66.05,66.05,65.1,65.2,5034500,61.393
11/9/2015,66.25,66.6,66.1,66.15,2388500,62.288
11/6/2015,67.05,67.3,66.6,66.65,2357100,62.758
11/5/2015,67.55,67.95,67.1,67.3,1951400,63.37
11/4/2015,67.1,68.85,67.1,67.8,3899600,63.841
11/3/2015,67.15,67.4,66.8,67.2,2335700,63.276
11/2/2015,67.05,67.15,66.65,66.85,2360800,62.947
10/30/2015,67.6,68,67.25,67.5,3009700,63.559
10/29/2015,68.4,68.9,67.75,67.85,2395000,63.888
10/28/2015,68.45,68.95,68.45,68.8,1494200,64.783
10/27/2015,68.85,69,68.4,68.9,1980900,64.877
10/26/2015,69.2,69.2,68.4,68.5,1700400,64.5
10/23/2015,69,69.2,68.65,68.95,2767000,64.924
10/22/2015,68.3,68.95,68.05,68.85,2816000,64.83
10/21/2015,68.3,68.3,68.3,68.3,0,64.312
10/20/2015,68,68.5,68,68.3,1734700,64.312
10/19/2015,68.4,68.5,68,68.4,2001800,64.406
10/16/2015,68.2,68.3,67.8,68.25,2332600,64.265
10/15/2015,67.8,68.25,67.7,68.2,4319800,64.218
10/14/2015,67.1,67.65,67.1,67.6,2084900,63.653
10/13/2015,67.05,67.65,66.6,67.4,2796900,63.465
10/12/2015,66.75,67,66.4,66.95,2540000,63.041
10/9/2015,66.65,66.8,66.1,66.1,3878700,62.241
10/8/2015,66.85,67.15,66.15,66.2,4057600,62.335
10/7/2015,66.9,67,66.35,66.4,3901100,62.523
10/6/2015,67.25,67.25,66.1,66.55,3061000,62.664
10/5/2015,66.55,67,66.35,67,3230900,63.088
10/2/2015,66.65,66.65,65.75,66.3,3082000,62.429
10/1/2015,66.15,66.15,66.15,66.15,0,62.288
9/30/2015,64.65,66.2,64.65,66.15,3460400,62.288
9/29/2015,66.15,66.15,64.55,65.15,3568000,61.346
9/28/2015,65.5,65.5,65.5,65.5,0,61.676
9/25/2015,65.15,65.75,64.45,65.5,2358600,61.676
9/24/2015,65.2,65.4,64.85,65,2300600,61.205
9/23/2015,65,65.1,64.1,64.6,2889100,60.828
9/22/2015,65.05,65.7,64.9,65,1703200,61.205
9/21/2015,64.55,65.2,64.4,64.75,2189400,60.969
9/18/2015,64.7,65.6,64.7,65.05,3267000,61.252
9/17/2015,66.55,66.55,64.8,65.15,4811700,61.346
9/16/2015,65.1,66.35,65.1,66.1,5136600,62.241
9/15/2015,64,65.75,64,64.95,4233200,61.158
9/14/2015,64.9,64.9,64,64.45,1356600,60.687
9/11/2015,64.35,64.95,64,64.1,3297200,60.357
9/10/2015,65.3,65.3,64.3,64.4,2596300,60.64
9/9/2015,64,65.5,63.7,65.3,4650700,61.487
9/8/2015,62.8,64.25,62,64.1,3557000,60.357
9/7/2015,62.55,63.85,62.35,62.5,2954500,58.851
9/4/2015,63.3,63.3,62.3,62.4,2748300,58.757
9/3/2015,62.2,62.2,62.2,62.2,0,58.568
9/2/2015,63.4,63.4,62.1,62.2,3262900,58.568
9/1/2015,64,64.4,63.3,63.4,3222700,59.18
8/31/2015,64.15,64.45,63.6,64.15,3273100,59.88
8/28/2015,65.65,65.65,63.95,64,4155600,59.74
8/27/2015,64.45,64.95,63.8,64.5,3965400,60.207
8/26/2015,65.15,65.15,63.6,63.65,4205800,59.414
8/25/2015,63,64.15,62.2,63.05,7846600,58.854
8/24/2015,64,64.65,63.05,63.3,5280500,59.087
8/21/2015,65.5,65.55,64.95,64.95,4158800,60.627
8/20/2015,66.2,66.5,65.65,65.85,5252900,61.467
8/19/2015,67.3,67.3,66.25,66.3,3957100,61.887
8/18/2015,67.9,67.9,66.7,66.7,3843000,62.261
8/17/2015,67.4,67.85,67.35,67.75,3604300,63.241
8/14/2015,66.55,67.45,66.45,67.25,5217800,62.774
8/13/2015,66.2,66.6,65.8,66.15,3121200,61.747
8/12/2015,65.6,66.4,65.1,66.05,3956400,61.654
8/11/2015,65.9,66,65.1,65.2,2741700,60.86
8/10/2015,65.5,65.8,65.05,65.65,1991200,61.281
8/7/2015,65.55,65.9,65.55,65.75,1384000,61.374
8/6/2015,66.05,66.4,65.7,65.95,1730700,61.561
8/5/2015,66.7,66.7,66.05,66.2,1759700,61.794
8/4/2015,66,66.65,65.55,66.6,3653600,62.167
8/3/2015,65.65,66.15,65.55,65.75,1975200,61.374
7/31/2015,65.8,66,65.4,65.85,2084500,61.467
7/30/2015,65.35,65.9,65.3,65.35,1237600,61
7/29/2015,65.45,65.9,65.35,65.4,1429600,61.047
7/28/2015,65.35,66,64.9,65.65,3035000,61.281
7/27/2015,65.7,66.2,64.9,65.1,2498100,60.767
7/24/2015,65.95,66.2,65.45,65.75,2318800,61.374
7/23/2015,65.5,66,65.4,65.55,1065900,61.187
7/22/2015,66.1,66.1,65.45,65.55,2057900,61.187
7/21/2015,66,66.45,65.75,66.05,2403000,61.654
7/20/2015,65.95,66,65.65,65.95,1633800,61.561
7/17/2015,65.8,65.9,65.45,65.9,1338400,61.514
7/16/2015,65.15,65.7,65.15,65.55,1243800,61.187
7/15/2015,65.8,65.8,64.9,65.5,1715800,61.14
7/14/2015,65,65.55,64.85,65.3,2488900,60.954
7/13/2015,64.7,65.5,64.6,65.45,3204200,61.094
7/10/2015,64.2,65.25,64.2,65.1,5540700,60.767
7/9/2015,64.8,65.3,63.95,64.05,6535700,59.787
7/8/2015,65.8,66,62.75,64.45,9633700,60.16
7/7/2015,65.6,66.35,65.35,66.1,3745900,61.701
7/6/2015,66.05,66.25,65,65.35,3674300,61
7/3/2015,65.6,66.1,65.2,65.75,2618600,61.374
7/2/2015,65.6,65.75,65.1,65.2,3945900,60.86
7/1/2015,65.9,65.9,65.9,65.9,0,61.514
6/30/2015,64.9,66.25,64.9,65.9,3931300,61.514
6/29/2015,65.35,65.85,65,65.1,5924100,60.767
6/26/2015,66.2,66.2,65.3,65.7,2561700,61.327
6/25/2015,66,66.35,65.7,65.75,2159000,61.374
6/24/2015,66.65,66.85,65.95,66.05,2638500,61.654
6/23/2015,67,67.2,66.4,67,2374600,62.541
6/22/2015,66.4,66.7,65.95,66.6,2707800,62.167
6/19/2015,65.25,66.35,65.05,66.1,6754500,61.701
6/18/2015,64.35,65,64.35,64.95,1881900,60.627
6/17/2015,65,65,64.5,64.55,2395500,60.254
6/16/2015,64.55,65,64.35,64.85,3614800,60.534
6/15/2015,63.95,65,63.95,64.45,2844000,60.16
6/12/2015,65.25,65.35,64.75,65.1,3555700,60.767
6/11/2015,65.45,65.5,64.55,64.85,17375100,60.534
6/10/2015,66.05,66.05,64.75,64.85,4602600,60.534
6/9/2015,66.35,66.35,65.6,65.65,4067700,61.281
6/8/2015,67.2,67.3,65.8,65.85,5495500,61.467
6/5/2015,67.4,67.75,67.2,67.4,1802600,62.914
6/4/2015,67.85,67.85,66.8,67.25,3990300,62.774
6/3/2015,67.75,67.8,67.3,67.45,2066300,62.961
6/2/2015,67.5,67.85,67.1,67.35,3124400,62.867
6/1/2015,67.95,68.2,67.55,67.6,2989600,62.587
5/29/2015,68.1,68.15,67.5,67.8,3500300,62.773
5/28/2015,68.65,68.65,67.5,67.6,5649400,62.587
5/27/2015,68.75,68.75,68.1,68.35,2827300,63.282
5/26/2015,69,69,68.2,68.25,3062900,63.189
5/25/2015,69,69,69,69,0,63.884
5/22/2015,68.85,69,68.55,69,2009600,63.884
5/21/2015,68.4,68.95,68.25,68.5,1509700,63.421
5/20/2015,68.6,68.95,68.2,68.45,1832200,63.374
5/19/2015,68.8,68.9,68.05,68.4,1962400,63.328
5/18/2015,69,69.05,68.3,68.65,1913800,63.559
5/15/2015,68.55,69,68.25,69,2435400,63.884
5/14/2015,68.2,68.45,68.05,68.15,1054900,63.097
5/13/2015,67.95,68.45,67.95,67.95,2005800,62.911
5/12/2015,67.9,68.75,67.9,68.05,2841100,63.004
5/11/2015,69.1,69.1,67.6,68.25,2816100,63.189
